filename,class_id,class_label,recording_dir,duration_s,sr,n_channels,file_size_mb,load_error
0/0_3/0_3_20.wav,0,A - Motorboats,0_3,5.0,16000,1,0.1526,False
0/0_3/0_3_21.wav,0,A - Motorboats,0_3,5.0,16000,1,0.1526,False
0/0_3/0_3_22.wav,0,A - Motorboats,0_3,5.0,16000,1,0.1526,False
0/0_3/0_3_23.wav,0,A - Motorboats,0_3,5.0,16000,1,0.1526,False
0/0_3/0_3_24.wav,0,A - Motorboats,0_3,5.0,16000,1,0.1526,False
0/0_3/0_3_25.wav,0,A - Motorboats,0_3,5.0,16000,1,0.1526,False
0/0_3/0_3_26.wav,0,A - Motorboats,0_3,5.0,16000,1,0.1526,False
0/0_3/0_3_27.wav,0,A - Motorboats,0_3,5.0,16000,1,0.1526,False
0/0_3/0_3_28.wav,0,A - Motorboats,0_3,5.0,16000,1,0.1526,False
0/0_3/0_3_29.wav,0,A - Motorboats,0_3,5.0,16000,1,0.1526,False
0/0_3/0_3_3.wav,0,A - Motorboats,0_3,5.0,16000,1,0.1526,False
0/0_3/0_3_30.wav,0,A - Motorboats,0_3,5.0,16000,1,0.1526,False
0/0_3/0_3_31.wav,0,A - Motorboats,0_3,5.0,16000,1,0.1526,False
0/0_3/0_3_32.wav,0,A - Motorboats,0_3,5.0,16000,1,0.1526,False
0/0_3/0_3_4.wav,0,A - Motorboats,0_3,5.0,16000,1,0.1526,False
0/0_3/0_3_5.wav,0,A - Motorboats,0_3,5.0,16000,1,0.1526,False
0/0_3/0_3_6.wav,0,A - Motorboats,0_3,5.0,16000,1,0.1526,False
0/0_3/0_3_7.wav,0,A - Motorboats,0_3,5.0,16000,1,0.1526,False
0/0_3/0_3_8.wav,0,A - Motorboats,0_3,5.0,16000,1,0.1526,False
0/0_3/0_3_9.wav,0,A - Motorboats,0_3,5.0,16000,1,0.1526,False
0/0_4/0_4_1.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_10.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_11.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_12.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_13.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_14.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_15.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_16.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_17.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_18.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_19.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_2.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_20.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_21.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_22.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_23.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_24.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_25.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_26.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_27.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_28.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_29.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_3.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_30.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_31.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_32.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_33.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_34.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_35.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_36.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_37.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_38.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_39.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_4.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_40.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_5.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_6.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_7.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_8.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
0/0_4/0_4_9.wav,0,A - Motorboats,0_4,5.0,16000,1,0.1526,False
1/1_0/1_0_1.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_10.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_100.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_101.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_102.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_103.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_104.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_105.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_106.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_107.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_108.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_109.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_11.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_110.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_111.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_112.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_113.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_114.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_115.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_116.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_117.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_118.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_119.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_12.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_120.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_121.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_122.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_123.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_124.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_125.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_126.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_127.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_128.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_129.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_13.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_130.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_131.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_132.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_133.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_134.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_135.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_136.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_137.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_138.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_139.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_14.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_140.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_141.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_142.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_143.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_144.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_145.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_146.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_147.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_148.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_149.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_15.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_150.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_151.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_152.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_153.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_154.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_155.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_156.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_157.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_158.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_159.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_16.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_160.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_161.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_162.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_163.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_164.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_165.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_166.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_167.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_168.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_169.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_17.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_170.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_171.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_172.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_173.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_174.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_175.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_176.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_177.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_178.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_179.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_18.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_180.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_181.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_182.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_183.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_184.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_185.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_186.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_187.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_188.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_189.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_19.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_190.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_191.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_192.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_193.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_194.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_195.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_196.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_2.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_20.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_21.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_22.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_23.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_24.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_25.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_26.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_27.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_28.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_29.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_3.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_30.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_31.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_32.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_33.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_34.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_35.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_36.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_37.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_38.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_39.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_4.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_40.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_41.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_42.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_43.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_44.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_45.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_46.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_47.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_48.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_49.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_5.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_50.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_51.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_52.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_53.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_54.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_55.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_56.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_57.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_58.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_59.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_6.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_60.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_61.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_62.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_63.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_64.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_65.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_66.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_67.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_68.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_69.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_7.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_70.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_71.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_72.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_73.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_74.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_75.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_76.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_77.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_78.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_79.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_8.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_80.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_81.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_82.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_83.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_84.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_85.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_86.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_87.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_88.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_89.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_9.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_90.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_91.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_92.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_93.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_94.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_95.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_96.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_97.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_98.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_0/1_0_99.wav,1,B - Mussel Boats,1_0,5.0,16000,1,0.1526,False
1/1_1/1_1_1.wav,1,B - Mussel Boats,1_1,5.0,16000,1,0.1526,False
1/1_1/1_1_10.wav,1,B - Mussel Boats,1_1,5.0,16000,1,0.1526,False
1/1_1/1_1_11.wav,1,B - Mussel Boats,1_1,5.0,16000,1,0.1526,False
1/1_1/1_1_12.wav,1,B - Mussel Boats,1_1,5.0,16000,1,0.1526,False
1/1_1/1_1_13.wav,1,B - Mussel Boats,1_1,5.0,16000,1,0.1526,False
1/1_1/1_1_14.wav,1,B - Mussel Boats,1_1,5.0,16000,1,0.1526,False
1/1_1/1_1_15.wav,1,B - Mussel Boats,1_1,5.0,16000,1,0.1526,False
1/1_1/1_1_16.wav,1,B - Mussel Boats,1_1,5.0,16000,1,0.1526,False
1/1_1/1_1_17.wav,1,B - Mussel Boats,1_1,5.0,16000,1,0.1526,False
1/1_1/1_1_18.wav,1,B - Mussel Boats,1_1,5.0,16000,1,0.1526,False
1/1_1/1_1_19.wav,1,B - Mussel Boats,1_1,5.0,16000,1,0.1526,False
1/1_1/1_1_2.wav,1,B - Mussel Boats,1_1,5.0,16000,1,0.1526,False
1/1_1/1_1_20.wav,1,B - Mussel Boats,1_1,5.0,16000,1,0.1526,False
1/1_1/1_1_21.wav,1,B - Mussel Boats,1_1,5.0,16000,1,0.1526,False
1/1_1/1_1_22.wav,1,B - Mussel Boats,1_1,5.0,16000,1,0.1526,False
1/1_1/1_1_23.wav,1,B - Mussel Boats,1_1,5.0,16000,1,0.1526,False
1/1_1/1_1_24.wav,1,B - Mussel Boats,1_1,5.0,16000,1,0.1526,False
1/1_1/1_1_25.wav,1,B - Mussel Boats,1_1,5.0,16000,1,0.1526,False
1/1_1/1_1_26.wav,1,B - Mussel Boats,1_1,5.0,16000,1,0.1526,False
1/1_1/1_1_3.wav,1,B - Mussel Boats,1_1,5.0,16000,1,0.1526,False
1/1_1/1_1_4.wav,1,B - Mussel Boats,1_1,5.0,16000,1,0.1526,False
1/1_1/1_1_5.wav,1,B - Mussel Boats,1_1,5.0,16000,1,0.1526,False
1/1_1/1_1_6.wav,1,B - Mussel Boats,1_1,5.0,16000,1,0.1526,False
1/1_1/1_1_7.wav,1,B - Mussel Boats,1_1,5.0,16000,1,0.1526,False
1/1_1/1_1_8.wav,1,B - Mussel Boats,1_1,5.0,16000,1,0.1526,False
1/1_1/1_1_9.wav,1,B - Mussel Boats,1_1,5.0,16000,1,0.1526,False
1/1_2/1_2_1.wav,1,B - Mussel Boats,1_2,5.0,16000,1,0.1526,False
1/1_2/1_2_10.wav,1,B - Mussel Boats,1_2,5.0,16000,1,0.1526,False
1/1_2/1_2_11.wav,1,B - Mussel Boats,1_2,5.0,16000,1,0.1526,False
1/1_2/1_2_12.wav,1,B - Mussel Boats,1_2,5.0,16000,1,0.1526,False
1/1_2/1_2_13.wav,1,B - Mussel Boats,1_2,5.0,16000,1,0.1526,False
1/1_2/1_2_14.wav,1,B - Mussel Boats,1_2,5.0,16000,1,0.1526,False
1/1_2/1_2_15.wav,1,B - Mussel Boats,1_2,5.0,16000,1,0.1526,False
1/1_2/1_2_16.wav,1,B - Mussel Boats,1_2,5.0,16000,1,0.1526,False
1/1_2/1_2_17.wav,1,B - Mussel Boats,1_2,5.0,16000,1,0.1526,False
1/1_2/1_2_18.wav,1,B - Mussel Boats,1_2,5.0,16000,1,0.1526,False
1/1_2/1_2_19.wav,1,B - Mussel Boats,1_2,5.0,16000,1,0.1526,False
1/1_2/1_2_2.wav,1,B - Mussel Boats,1_2,5.0,16000,1,0.1526,False
1/1_2/1_2_20.wav,1,B - Mussel Boats,1_2,5.0,16000,1,0.1526,False
1/1_2/1_2_21.wav,1,B - Mussel Boats,1_2,5.0,16000,1,0.1526,False
1/1_2/1_2_22.wav,1,B - Mussel Boats,1_2,5.0,16000,1,0.1526,False
1/1_2/1_2_23.wav,1,B - Mussel Boats,1_2,5.0,16000,1,0.1526,False
1/1_2/1_2_24.wav,1,B - Mussel Boats,1_2,5.0,16000,1,0.1526,False
